12:40:07.405, 9.81
12:40:07.469, 9.81
12:40:07.593, 9.81
12:40:07.712, 9.81
12:40:07.815, 9.81
12:40:07.869, 9.81
12:40:07.930, 9.81
12:40:08.084, 9.81
12:40:08.137, 9.81
12:40:08.199, 9.81
12:40:08.324, 9.81
12:40:08.387, 9.81
12:40:08.500, 9.81
12:40:08.562, 9.81
12:40:08.687, 9.81
12:40:08.816, 9.81
12:40:08.865, 9.81
12:40:08.932, 9.81
12:40:09.094, 9.81
12:40:09.149, 9.81
12:40:09.256, 9.81
12:40:09.318, 9.81
12:40:09.432, 9.81
12:40:09.495, 9.81
12:40:09.620, 9.81
12:40:09.733, 9.81
12:40:09.792, 9.81
12:40:09.851, 9.81
12:40:09.964, 9.81
12:40:10.134, 9.81
12:40:10.259, 9.81
12:40:10.315, 9.81
12:40:10.439, 9.81
12:40:10.562, 9.81
12:40:10.623, 9.81
12:40:10.683, 9.81
12:40:10.800, 9.81
12:40:10.850, 9.81
12:40:10.964, 9.81
12:40:11.077, 9.81
12:40:11.139, 9.81
12:40:11.258, 9.81
12:40:11.380, 9.81
12:40:11.433, 9.81
12:40:11.557, 9.81
12:40:11.621, 9.81
12:40:11.681, 9.81
12:40:11.805, 9.81
12:40:11.915, 9.81
12:40:11.969, 9.81
12:40:12.093, 9.83
12:40:12.333, 9.81
12:40:12.450, 9.81
12:40:12.503, 9.81
12:40:12.616, 9.81
12:40:12.743, 9.81
12:40:12.799, 9.81
12:40:12.916, 9.81
12:40:13.018, 9.81
12:40:13.081, 9.81
12:40:13.202, 9.81
12:40:13.267, 9.81
12:40:13.330, 9.81
12:40:13.445, 9.81
12:40:13.564, 9.81
12:40:13.619, 9.81
12:40:13.736, 9.81
12:40:13.970, 9.81
12:40:14.092, 9.81
12:40:14.155, 9.81
12:40:14.281, 9.81
12:40:14.388, 9.81
12:40:14.503, 9.81
12:40:14.565, 9.81
12:40:14.670, 9.81
12:40:14.916, 9.81
12:40:15.018, 9.81
12:40:15.080, 9.81
12:40:15.204, 9.81
12:40:15.327, 9.81
12:40:15.383, 9.81
12:40:15.505, 9.81
12:40:15.566, 9.81
12:40:15.686, 9.81
12:40:15.749, 9.81
12:40:16.033, 9.81
12:40:16.094, 9.81
12:40:16.305, 9.81
12:40:16.367, 9.81
12:40:16.483, 9.81
12:40:16.598, 9.81
12:40:16.654, 9.81
12:40:16.755, 9.81
12:40:16.870, 9.81
12:40:16.922, 9.81
12:40:17.034, 9.81
12:40:17.139, 9.81
12:40:17.203, 9.81
12:40:17.330, 9.81
12:40:17.384, 9.81
12:40:17.605, 9.81
12:40:17.669, 9.81
12:40:17.787, 9.81
12:40:17.840, 9.81
12:40:17.951, 9.81
12:40:18.069, 9.81
12:40:18.129, 9.81
12:40:18.238, 9.81
12:40:18.299, 9.81
12:40:18.414, 9.81
12:40:18.537, 9.81
12:40:18.590, 9.81
12:40:18.932, 9.81
12:40:19.053, 9.81
12:40:19.115, 9.81
12:40:19.223, 9.81
12:40:19.338, 9.81
12:40:19.391, 9.81
12:40:19.517, 9.81
12:40:19.637, 9.81
12:40:19.752, 9.81
12:40:19.871, 9.81
12:40:19.922, 9.81
12:40:20.047, 9.81
12:40:20.170, 9.81
12:40:20.234, 9.81
12:40:20.341, 9.81
12:40:20.523, 9.81
12:40:20.574, 9.81
12:40:20.690, 9.81
12:40:20.743, 9.81
12:40:20.857, 9.81
12:40:20.959, 9.81
12:40:21.025, 9.81
12:40:21.141, 9.81
12:40:21.241, 9.81
12:40:21.292, 9.81
12:40:21.408, 9.81
12:40:21.525, 9.81
12:40:21.575, 9.81
12:40:21.691, 9.81
12:40:21.806, 9.81
12:40:21.859, 9.81
12:40:21.959, 9.81
12:40:22.075, 9.81
12:40:22.126, 9.81
12:40:22.241, 9.81
12:40:22.342, 9.81
12:40:22.393, 9.81
12:40:22.509, 9.81
12:40:22.625, 9.81
12:40:22.678, 9.81
12:40:22.792, 9.81
12:40:22.893, 9.81
12:40:22.958, 9.81
12:40:23.076, 9.81
12:40:23.178, 9.81
12:40:23.242, 9.81
12:40:23.359, 9.81
12:40:23.461, 9.81
12:40:23.526, 9.81
12:40:23.627, 9.81
12:40:23.745, 9.81
12:40:23.808, 9.81
12:40:23.924, 9.81
12:40:24.155, 9.81
12:40:24.261, 9.81
12:40:24.324, 9.81
12:40:24.440, 9.81
12:40:24.555, 9.81
12:40:24.724, 9.81
12:40:24.894, 9.81
12:40:25.378, 9.81
