14:20:22.767, 9.83
14:20:22.892, 9.83
14:20:22.954, 9.83
14:20:23.079, 9.83
14:20:23.142, 9.83
14:20:23.392, 9.83
14:20:23.454, 9.83
14:20:23.517, 9.83
14:20:23.642, 9.83
14:20:23.704, 9.83
14:20:23.829, 9.83
14:20:23.954, 9.83
14:20:24.017, 9.83
14:20:24.142, 9.83
14:20:24.204, 9.83
14:20:24.329, 9.83
14:20:24.392, 9.83
14:20:24.454, 9.83
14:20:24.704, 9.83
14:20:24.829, 9.83
14:20:24.892, 9.83
14:20:25.017, 9.83
14:20:25.079, 9.83
14:20:25.142, 9.83
14:20:25.267, 9.83
14:20:25.392, 9.83
14:20:25.454, 9.83
14:20:25.579, 9.83
14:20:25.642, 9.83
14:20:25.704, 9.83
14:20:25.829, 9.83
14:20:25.954, 9.83
14:20:26.079, 9.83
14:20:26.142, 9.83
14:20:26.204, 9.83
14:20:26.454, 9.83
14:20:26.516, 9.83
14:20:26.641, 9.83
14:20:26.704, 9.83
14:20:26.766, 9.83
14:20:26.891, 9.83
14:20:27.141, 9.83
14:20:27.204, 9.83
14:20:27.266, 9.83
14:20:27.391, 9.83
14:20:27.454, 9.83
14:20:27.579, 9.83
14:20:27.641, 9.83
14:20:27.766, 9.83
14:20:27.829, 9.83
14:20:27.954, 9.83
14:20:28.079, 9.83
14:20:28.141, 9.83
14:20:28.266, 9.83
14:20:28.329, 9.83
14:20:28.454, 9.83
14:20:28.517, 9.83
14:20:28.579, 9.83
14:20:28.829, 9.83
14:20:28.892, 9.83
14:20:29.017, 9.83
14:20:29.079, 9.83
14:20:29.204, 9.83
14:20:29.267, 9.83
14:20:29.579, 9.83
14:20:29.704, 9.83
14:20:29.767, 9.83
14:20:29.891, 9.83
14:20:29.954, 9.83
14:20:30.079, 9.83
14:20:30.141, 9.83
14:20:30.266, 9.83
14:20:30.391, 9.83
14:20:30.454, 9.83
14:20:30.579, 9.83
14:20:30.641, 9.83
14:20:30.704, 9.83
14:20:30.829, 9.83
